timestamp,MAGNIFICENT_MACARONS,TRANSPORT_FEES,EXPORT_TARIFFS,IMPORT_TARIFF,SUGAR_PRICE,SUNLIGHT_INDEX
186300,598.25,1,9,-3,195.7877164,64.66
186400,599.25,1,9,-3,195.5371603,64.66
186500,598.75,1,9,-3,195.573693,64.66
186600,601.75,1,9,-3,195.5428058,64.67
186700,598.75,1,9,-3,195.4349116,64.67
186800,596.75,1,9,-3,195.0479275,64.67
186900,598.25,1,9,-3,195.2133162,64.67
187000,595.75,1,9,-3,195.0641213,64.68
187100,595.25,1,9,-3,195.0685417,64.68
187200,597.75,1,9,-3,195.3001298,64.68
187300,600.75,1,9,-3,195.5396277,64.68
187400,601.25,1,9,-3,195.6116235,64.68
187500,605.75,1,9,-3,195.8713062,64.69
187600,607.25,1,9,-3,195.9602802,64.69
187700,608.75,1,9,-3,195.8478522,64.69
187800,609.25,1,9,-3,195.7423968,64.69
187900,611.25,1,9,-3,195.88188,64.7
188000,611.25,1,9,-3,195.8593508,64.7
188100,613.75,1,9,-3,195.9300029,64.7
188200,615.75,1,9,-3,196.041661,64.7
188300,616.75,1,9,-3,196.0078193,64.71
188400,616.75,1,9,-3,195.9007118,64.71
188500,615.75,1,9,-3,195.6676357,64.71
188600,617.75,1,9,-3,195.7689248,64.72
188700,612.75,1,9,-3,195.6461993,64.72
188800,613.25,1,9,-3,195.8443394,64.72
188900,611.25,1,9,-3,195.6688426,64.72
189000,611.5,1,9,-3,195.7214891,64.72
189100,613.75,1,9,-3,195.851067,64.73
189200,617.25,1,9,-3,195.9352556,64.73
189300,618.25,1,9,-3,195.9467095,64.73
189400,615.25,1,9,-3,195.8053257,64.74
189500,615.25,1,9,-3,195.6309045,64.74
189600,612.25,1,9,-3,195.6538911,64.74
189700,612.75,1,9,-3,195.6141876,64.74
189800,613.25,1,9,-3,195.7147436,64.74
189900,611.25,1,9,-3,195.4970761,64.75
190000,608.25,1,9,-3,195.4626463,64.75
190100,606.25,1,9,-3,195.3667038,64.75
190200,604.25,1,9,-3,195.2356415,64.76
190300,607.75,1,9,-3,195.2804906,64.76
190400,607.75,1,9,-3,195.2665189,64.76
190500,609.75,1,9,-3,195.3689633,64.76
190600,612.75,1,9,-3,195.4242094,64.76
190700,617.25,1,9,-3,195.4520723,64.77
190800,617.25,1,9,-3,195.4277786,64.77
190900,620.75,1,9,-3,195.5337918,64.77
191000,615.75,1,9,-3,195.2120738,64.78
191100,614.25,1,9,-3,195.0156739,64.78
191200,613.25,1,9,-3,195.0982497,64.78
191300,610.75,1,9,-3,194.9588878,64.78
191400,607.25,1,9,-3,194.7271162,64.78
191500,611.25,1,9,-3,194.8753674,64.79
191600,612.25,1,9,-3,195.0361509,64.79
191700,612.5,1,9,-3,194.9662416,64.79
191800,611.25,1,9,-3,194.692717,64.8
191900,606.75,1,9,-3,194.6253506,64.8
192000,607.75,1,9,-3,194.7077342,64.8
192100,606.75,1,9,-3,194.6087743,64.8
192200,605.75,1,9,-3,194.4703427,64.81
192300,607.25,1,9,-3,194.5137687,64.81
192400,607.75,1,9,-3,194.7635968,64.81
192500,607.75,1,9,-3,195.0150374,64.81
192600,605.75,1,9,-3,194.9613925,64.82
192700,610.75,1,9,-3,195.051041,64.82
192800,613.75,1,9,-3,195.1511577,64.82
192900,612.75,1,9,-3,195.358073,64.82
193000,614.75,1,9,-3,195.7994829,64.82
193100,617.25,1,9,-3,195.8576433,64.83
193200,614.75,1,9,-3,195.8289699,64.83
193300,614.75,1,9,-3,195.6413626,64.83
193400,616.75,1,9,-3,195.8679989,64.83
193500,622.25,1,9,-3,196.0902821,64.84
193600,624.25,1,9,-3,196.1319338,64.84
193700,621.25,1,9,-3,195.8106414,64.84
193800,622.25,1,9,-3,195.9342739,64.84
193900,621.25,1,9,-3,195.9007997,64.85
194000,625.25,1,9,-3,196.3047054,64.85
194100,623.25,1,9,-3,196.2733496,64.85
194200,623.25,1,9,-3,196.3596049,64.86
194300,625.25,1,9,-3,196.7317423,64.86
194400,625.75,1,9,-3,196.7741226,64.86
194500,624.75,1,9,-3,196.7820142,64.86
194600,628.25,1,9,-3,196.8489716,64.86
194700,626.75,1,9,-3,196.8428314,64.87
194800,626.75,1,9,-3,196.5414275,64.87
194900,622.25,1,9,-3,196.4706284,64.87
195000,625.25,1,9,-3,196.8330431,64.88
195100,622.25,1,9,-3,197.0365902,64.88
195200,623.75,1,9,-3,197.1294408,64.88
195300,627.25,1,9,-3,197.4430607,64.88
195400,628.25,1,9,-3,197.4337555,64.89
195500,625.75,1,9,-3,197.3550372,64.89
195600,627.75,1,9,-3,197.4345979,64.89
195700,625.25,1,9,-3,197.385586,64.89
195800,626.75,1,9,-3,197.4979703,64.9
195900,628.75,1,9,-3,197.6290991,64.9
196000,627.25,1,9,-3,197.3679462,64.9
196100,626.25,1,9,-3,197.1779373,64.9
196200,621.75,1,9,-3,197.2896706,64.9
196300,620.75,1,9,-3,197.0216142,64.91
196400,624.75,1,9,-3,197.1474402,64.91
196500,627.75,1,9,-3,197.4992591,64.91
196600,627.5,1,9,-3,197.3313882,64.92
196700,628.25,1,9,-3,197.3653021,64.92
196800,631.25,1,9,-3,197.3206519,64.92
196900,630.25,1,9,-3,197.1894096,64.92
197000,629.25,1,9,-3,196.9901049,64.92
197100,628.75,1,9,-3,197.2252525,64.93
197200,627.75,1,9,-3,196.9990997,64.93
197300,628.75,1,9,-3,196.8275125,64.93
197400,629.25,1,9,-3,196.7596708,64.94
197500,631.25,1,9,-3,196.8941354,64.94
197600,631.75,1,9,-3,196.7618289,64.94
197700,634.75,1,9,-3,196.8859288,64.94
197800,630.75,1,9,-3,196.4409169,64.94
197900,628.75,1,9,-3,196.3910672,64.95
198000,627.25,1,9,-3,196.2227359,64.95
198100,627.75,1,9,-3,196.2812539,64.95
198200,622.75,1,9,-3,196.133983,64.96
198300,621.75,1,9,-3,195.8612731,64.96
198400,623.75,1,9,-3,195.9540748,64.96
198500,621.25,1,9,-3,195.7694569,64.96
198600,623.75,1,9,-3,195.9161063,64.96
198700,623.75,1,9,-3,196.0731873,64.97
198800,621.25,1,9,-3,195.9660784,64.97
198900,620.75,1,9,-3,196.2728112,64.97
199000,622.25,1,9,-3,196.6522937,64.97
199100,617.25,1,9,-3,196.4810111,64.98
199200,616.75,1,9,-3,196.4451117,64.98
199300,616.75,1,9,-3,196.5707937,64.98
199400,618.25,1,9,-3,196.6610729,64.98
199500,618.25,1,9,-3,196.7324002,64.99
199600,615.25,1,9,-3,196.8823704,64.99
199700,613.75,1,9,-3,196.7336126,64.99
199800,617.25,1,9,-3,196.9434551,65
199900,615.75,1,9,-3,196.9013075,65
200000,616,1,9,-3,197.1355503,65
200100,613.25,1,9,-3,197.0046422,64.98
200200,616.75,1,9,-3,197.2517798,64.96
200300,620.25,1,9,-3,197.3830142,64.93
200400,619.25,1,9,-3,197.0824349,64.91
200500,621.25,1,9,-3,197.1708565,64.89
200600,621.5,1,9,-3,196.9756459,64.86
200700,622.25,1,9,-3,197.1937208,64.84
200800,625.25,1,9,-3,197.1727433,64.82
200900,629.25,1,9,-3,197.3414996,64.8
201000,631.25,1,9,-3,197.471249,64.78
201100,631.75,1,9,-3,197.5015621,64.75
201200,633.75,1,9,-3,197.6160946,64.73
201300,633.25,1,9,-3,197.7469484,64.71
201400,631.75,1,9,-3,197.8085232,64.68
201500,628.25,1,9,-3,197.6399031,64.66
201600,627.75,1,9,-3,197.3910575,64.64
201700,629.75,1,9,-3,197.6098452,64.62
201800,631.75,1,9,-3,197.6879647,64.6
201900,636.25,1,9,-3,197.9191323,64.57
202000,634.75,1,9,-3,197.914424,64.55
202100,630.25,1,9,-3,197.8427064,64.53
202200,630.75,1,9,-3,197.8350846,64.5
202300,627.75,1,9,-3,197.5964961,64.48
202400,631.75,1,9,-3,197.761959,64.46
202500,632,1,9,-3,197.3221578,64.44
202600,632.75,1,9,-3,197.6622682,64.42
202700,631.75,1,9,-3,197.6444785,64.39
202800,627.75,1,9,-3,197.0795675,64.37
202900,628.75,1,9,-3,197.1685516,64.35
203000,632.75,1,9,-3,197.2274885,64.32
203100,628.75,1,9,-3,197.1313161,64.3
203200,629.75,1,9,-3,197.2274174,64.28
203300,630.75,1,9,-3,197.0573584,64.26
203400,629.75,1,9,-3,196.9085807,64.24
203500,629.25,1,9,-3,196.9904157,64.21
203600,632.75,1,9,-3,197.1696219,64.19
203700,631.75,1,9,-3,197.1374081,64.17
203800,631.25,1,9,-3,197.0564452,64.14
203900,629.25,1,9,-3,197.0708539,64.12
204000,627.25,1,9,-3,196.8880408,64.1
204100,630.25,1,9,-3,196.9199248,64.08
204200,634.25,1,9,-3,196.9931245,64.06
204300,636.75,1,9,-3,196.8682217,64.03
204400,634.25,1,9,-3,196.6902291,64.01
204500,632.75,1,9,-3,196.7210826,63.99
204600,633.75,1,9,-3,196.5987486,63.96
204700,632.75,1,9,-3,196.5148333,63.94
204800,636.75,1,9,-3,196.6451675,63.92
204900,637.75,1,9,-3,196.5935633,63.9
205000,635.25,1,9,-3,196.2409615,63.88
205100,635,1,9,-3,196.0753307,63.85
205200,638.25,1,9,-3,196.334513,63.83
205300,635.75,1,9,-3,196.4528112,63.81
205400,640.25,1,9,-3,196.4998944,63.78
205500,641.25,1,9,-3,196.5619368,63.76
205600,640.25,1,9,-3,196.7246672,63.74
205700,642.75,1,9,-3,196.7556749,63.72
205800,642.25,1,9,-3,196.621844,63.7
205900,644.25,1,9,-3,196.764852,63.67
206000,642.75,1,9,-3,196.4069865,63.65
206100,640.25,1,9,-3,196.3281837,63.63
206200,641.25,1,9,-3,196.4631071,63.6
206300,641.25,1,9,-3,196.3252206,63.58
206400,643.25,1,9,-3,196.3982943,63.56
206500,638.25,1,9,-3,196.1932217,63.54
206600,634.75,1,9,-3,196.6098499,63.52
206700,632.75,1,9,-3,196.6041907,63.49
206800,633.75,1,9,-3,196.7866647,63.47
206900,636.25,1,9,-3,197.1511172,63.45
207000,636.25,1,9,-3,197.0535177,63.42
207100,639.25,1,9,-3,197.2360174,63.4
207200,643.25,1,9,-3,197.571453,63.38
207300,646.75,1,9,-3,197.5766313,63.36
207400,645.25,1,9,-3,197.3041049,63.34
207500,642.25,1,9,-3,197.1405561,63.31
207600,638.25,1,9,-3,197.0684327,63.29
207700,639.25,1,9,-3,196.8394924,63.27
207800,634.25,1,9,-3,196.7361288,63.24
207900,628.25,1,9,-3,196.5800433,63.22
208000,629.75,1,9,-3,196.501932,63.2
208100,629.75,1,9,-3,196.3684748,63.18
208200,626.75,1,9,-3,196.0764875,63.16
208300,628.25,1,9,-3,196.0526739,63.13
208400,626.25,1,9,-3,196.0299215,63.11
208500,622.25,1,9,-3,195.9833584,63.09
208600,623.75,1,9,-3,195.9225852,63.06
208700,622.75,1,9,-3,195.9239902,63.04
208800,620.75,1,9,-3,195.5614918,63.02
208900,619.25,1,9,-3,195.4955887,63
209000,618.25,1,9,-3,195.9778692,62.98
209100,615.75,1,9,-3,195.5878337,62.95
209200,618.25,1,9,-3,195.6180829,62.93
209300,617.25,1,9,-3,195.389633,62.91
209400,617.75,1,9,-3,195.4432634,62.88
209500,620.75,1,9,-3,195.4512137,62.86
209600,621.25,1,9,-3,195.540039,62.84
209700,623.25,1,9,-3,195.5935709,62.82
209800,622.75,1,9,-3,195.7356593,62.8
209900,624.25,1,9,-3,195.565044,62.77
210000,621.75,1,9,-3,195.33422,62.75
210100,618.25,1,9,-3,195.1548126,62.73
210200,612.75,1,9,-3,194.9633182,62.7
210300,613.25,1,9,-3,194.6808979,62.68
210400,613.75,1,9,-3,194.7624775,62.66
210500,612.75,1,9,-3,194.7532255,62.64
210600,611.25,1,9,-3,194.6847129,62.62
210700,614.25,1,9,-3,194.8542949,62.59
210800,613.25,1,9,-3,194.799758,62.57
210900,616.75,1,9,-3,194.8556204,62.55
211000,618.75,1,9,-3,194.8576223,62.52
211100,624.25,1,9,-3,195.0065759,62.5
211200,620.75,1,9,-3,194.9983744,62.48
211300,619.25,1,9,-3,194.968464,62.46
211400,623.25,1,9,-3,195.2877533,62.44
211500,625.75,1,9,-3,195.5861256,62.41
211600,625.75,1,9,-3,195.7109653,62.39
211700,630.75,1,9,-3,195.7852558,62.37
211800,632.25,1,9,-3,196.0594491,62.34
211900,634.75,1,9,-3,196.1208609,62.32
212000,634.25,1,9,-3,196.0686595,62.3
212100,638.25,1,9,-3,196.2022279,62.28
212200,641.25,1,9,-3,196.3166672,62.26
212300,643.75,1,9,-3,196.4152154,62.23
212400,644.25,1,9,-3,196.5184249,62.21
212500,643.25,1,9,-3,196.4152751,62.19
212600,643.25,1,9,-3,196.465937,62.16
212700,644.25,1,9,-3,196.4133106,62.14
212800,641.75,1,9,-3,196.0589169,62.12
212900,638.75,1,9,-3,195.6971444,62.1
213000,641.75,1,9,-3,195.9147405,62.08
213100,643.25,1,9,-3,196.1700115,62.05
213200,640.25,1,9,-3,196.0211594,62.03
213300,640.25,1,9,-3,195.9691323,62.01
213400,640.75,1,9,-3,196.1195658,61.98
213500,639.75,1,9,-3,196.16936,61.96
213600,639.25,1,9,-3,196.1730845,61.94
213700,642.25,1,9,-3,196.3809225,61.92
213800,643.25,1,9,-3,196.2008244,61.9
213900,644.25,1,9,-3,196.1336512,61.87
214000,646.25,1,9,-3,196.1756233,61.85
214100,643.75,1,9,-3,196.0472686,61.83
214200,643.75,1,9,-3,195.9250006,61.8
214300,642.25,1,9,-3,195.6929871,61.78
214400,640.75,1,9,-3,195.4566484,61.76
214500,640.75,1,9,-3,195.5103182,61.74
214600,642.75,1,9,-3,195.6797759,61.72
214700,642.75,1,9,-3,195.787749,61.69
214800,641.25,1,9,-3,195.7741089,61.67
214900,643.25,1,9,-3,195.9953695,61.65
215000,644.75,1,9,-3,196.3268388,61.62
215100,642.25,1,9,-3,196.2259112,61.6
215200,641.25,1,9,-3,196.3966683,61.58
215300,642.25,1,9,-3,196.265962,61.56
215400,639.75,1,9,-3,196.1635826,61.54
215500,639.75,1,9,-3,196.2926477,61.51
215600,639.25,1,9,-3,196.4809781,61.49
215700,638.75,1,9,-3,196.4225318,61.47
215800,637.75,1,9,-3,196.1862255,61.44
215900,632.75,1,9,-3,196.1292185,61.42
216000,633.75,1,9,-3,196.2947216,61.4
216100,637.75,1,9,-3,196.6735723,61.38
216200,641.25,1,9,-3,196.9277713,61.36
216300,642.25,1,9,-3,197.2371023,61.33
216400,642.75,1,9,-3,197.1253053,61.31
216500,638.25,1,9,-3,196.7549715,61.29
216600,638.25,1,9,-3,196.665713,61.26
216700,641.25,1,9,-3,196.7813487,61.24
216800,636.25,1,9,-3,196.5469984,61.22
216900,636.5,1,9,-3,196.5749698,61.2
217000,634.25,1,9,-3,196.5450728,61.18
217100,635.75,1,9,-3,196.7395225,61.15
217200,638.25,1,9,-3,196.7100614,61.13
217300,642.25,1,9,-3,197.0047013,61.11
217400,642.25,1,9,-3,197.188731,61.08
217500,645.25,1,9,-3,197.0963687,61.06
217600,648.75,1,9,-3,197.4383117,61.04
217700,651.75,1,9,-3,197.6584175,61.02
217800,652.25,1,9,-3,197.6161199,61
217900,653.25,1,9,-3,197.5847749,60.97
218000,658.25,1,9,-3,197.8605397,60.95
218100,659.25,1,9,-3,197.9669315,60.93
218200,659.75,1,9,-3,197.8859792,60.9
218300,657.25,1,9,-3,197.8723871,60.88
218400,658.75,1,9,-3,197.9202366,60.86
218500,660.25,1,9,-3,197.9910646,60.84
218600,662.25,1,9,-3,198.1283311,60.82
218700,661.25,1,9,-3,198.0028345,60.79
218800,661.75,1,9,-3,198.320315,60.77
218900,659.25,1,9,-3,198.2445723,60.75
219000,658.25,1,9,-3,198.0949273,60.72
219100,660.25,1,9,-3,198.0963823,60.7
219200,660.25,1,9,-3,198.0990805,60.68
219300,662.75,1,9,-3,198.1432895,60.66
219400,664.75,1,9,-3,198.4687969,60.64
219500,665.25,1,9,-3,198.4578228,60.61
219600,663.25,1,9,-3,198.5068425,60.59
219700,657.75,1,9,-3,198.3020837,60.57
219800,659.75,1,9,-3,198.487875,60.54
219900,659.25,1,9,-3,198.2452818,60.52
220000,658.25,1,9,-3,198.5857765,60.5
220100,661.25,1,9,-3,198.7251946,60.48
220200,661.75,1,9,-3,198.7997318,60.46
220300,662.75,1,9,-3,198.8801418,60.43
220400,663,1,9,-3,198.8711035,60.41
220500,663.75,1,9,-3,199.027194,60.39
220600,667.25,1,9,-3,199.036968,60.36
220700,668.25,1,9,-3,198.91552,60.34
220800,665.75,1,9,-3,198.8163798,60.32
220900,664.75,1,9,-3,198.7586447,60.3
221000,663.75,1,9,-3,198.5634078,60.28
221100,663.75,1,9,-3,198.4790523,60.25
221200,664.25,1,9,-3,198.5874754,60.23
221300,659.25,1,9,-3,198.2254766,60.21
221400,658.25,1,9,-3,198.1608064,60.18
221500,658.25,1,9,-3,198.6502751,60.16
221600,657.25,1,9,-3,198.6180167,60.14
221700,656.25,1,9,-3,198.5104969,60.12
221800,655.75,1,9,-3,198.7134961,60.1
221900,656.25,1,9,-3,198.7888156,60.07
222000,654.25,1,9,-3,198.4856835,60.05
222100,656.75,1,9,-3,198.7536016,60.03
222200,653.75,1,9,-3,198.7441176,60
222300,653.75,1,9,-3,198.9575147,59.98
222400,655.25,1,9,-3,198.9864886,59.96
222500,654.75,1,9,-3,198.9831052,59.94
222600,654.75,1,9,-3,198.6949637,59.92
222700,652.25,1,9,-3,198.5906022,59.89
222800,656.25,1,9,-3,198.7711242,59.87
222900,653.75,1,9,-3,198.5981362,59.85
223000,651.25,1,9,-3,198.4960846,59.82
223100,653.75,1,9,-3,198.4930107,59.8
223200,656.25,1,9,-3,198.445503,59.78
223300,657.75,1,9,-3,198.4920347,59.76
223400,653.75,1,9,-3,198.1789589,59.74
223500,654,1,9,-3,198.2361576,59.71
223600,650.75,1,9,-3,197.8953709,59.69
223700,647.25,1,9,-3,197.8929065,59.67
223800,648.75,1,9,-3,197.7083616,59.64
223900,649.75,1,9,-3,197.8435911,59.62
224000,650.25,1,9,-3,198.4700554,59.6
224100,649.75,1,9,-3,198.2299251,59.58
224200,650.25,1,9,-3,198.179522,59.56
224300,650.75,1,9,-3,198.1857888,59.53
224400,652.75,1,9,-3,198.2565228,59.51
224500,650.75,1,9,-3,197.9207267,59.49
224600,644.25,1,9,-3,197.5977611,59.46
224700,650.25,1,9,-3,197.7550319,59.44
224800,651.25,1,9,-3,197.6712353,59.42
224900,653.75,1,9,-3,197.7505676,59.4
225000,649.25,1,9,-3,197.7425123,59.38
225100,647.75,1,9,-3,197.6525369,59.35
225200,644.25,1,9,-3,197.4992303,59.33
225300,641.75,1,9,-3,197.3721365,59.31
225400,644.25,1,9,-3,197.4175859,59.28
225500,641.75,1,9,-3,197.2291326,59.26
225600,638.25,1,9,-3,197.1894173,59.24
225700,638.25,1,9,-3,197.261951,59.22
225800,634.75,1,9,-3,197.2200351,59.2
225900,631.75,1,9,-3,197.0413025,59.17
226000,633.75,1,9,-3,197.0226136,59.15
226100,636.75,1,9,-3,197.1535804,59.13
226200,633.75,1,9,-3,197.1437185,59.1
226300,633.75,1,9,-3,196.9672598,59.08
226400,635.25,1,9,-3,196.8344339,59.06
226500,639.75,1,9,-3,197.0411682,59.04
226600,639.25,1,9,-3,197.5935255,59.02
226700,637.25,1,9,-3,197.42963,58.99
226800,638.25,1,9,-3,197.416206,58.97
226900,639.25,1,9,-3,197.3660399,58.95
227000,641.25,1,9,-3,197.3224927,58.92
227100,640.25,1,9,-3,197.3113819,58.9
227200,641.25,1,9,-3,197.5194355,58.88
227300,640.75,1,9,-3,197.2907687,58.86
227400,643.75,1,9,-3,197.5343685,58.84
227500,639.75,1,9,-3,197.3416955,58.81
227600,645.25,1,9,-3,197.43416,58.79
227700,642.75,1,9,-3,197.4267592,58.77
227800,646.75,1,9,-3,197.6531268,58.74
227900,644.75,1,9,-3,197.634633,58.72
228000,645.25,1,9,-3,198.0170283,58.7
228100,642.25,1,9,-3,197.8687345,58.68
228200,644.25,1,9,-3,198.1106761,58.66
228300,645.75,1,9,-3,198.1811733,58.63
228400,647.75,1,9,-3,198.3644981,58.61
228500,646.25,1,9,-3,198.1029272,58.59
228600,642.25,1,9,-3,197.9502913,58.56
228700,638.75,1,9,-3,197.9258529,58.54
228800,635.25,1,9,-3,197.7127619,58.52
228900,634.75,1,9,-3,197.9470492,58.5
229000,633.75,1,9,-3,197.835021,58.48
229100,631.75,1,9,-3,197.5197541,58.45
229200,633.75,1,9,-3,197.58458,58.43
229300,631.75,1,9,-3,197.4666905,58.41
229400,636.25,1,9,-3,197.6603842,58.38
229500,632.75,1,9,-3,197.5515943,58.36
229600,637.25,1,9,-3,198.0258377,58.34
229700,636.25,1,9,-3,198.0700335,58.32
229800,637.25,1,9,-3,198.2254699,58.3
229900,638.75,1,9,-3,198.1675196,58.27
230000,635.25,1,9,-3,197.9133684,58.25
230100,635.25,1,9,-3,197.7703876,58.23
230200,637.25,1,9,-3,197.8388356,58.2
230300,638.25,1,9,-3,197.9010653,58.18
230400,637.25,1,9,-3,197.8609574,58.16
230500,640.75,1,9,-3,198.1503844,58.14
230600,636.25,1,9,-3,198.0341514,58.12
230700,639.75,1,9,-3,198.0889198,58.09
230800,639.75,1,9,-3,198.1792796,58.07
230900,639.5,1,9,-3,198.1963376,58.05
231000,640.25,1,9,-3,198.0579285,58.02
231100,642.25,1,9,-3,198.2968796,58
231200,641.75,1,9,-3,198.556611,57.98
231300,643.75,1,9,-3,198.5586886,57.96
231400,643.25,1,9,-3,198.6374079,57.94
231500,642.75,1,9,-3,198.5303194,57.91
231600,641.25,1,9,-3,198.5511199,57.89
231700,639.75,1,9,-3,198.5800708,57.87
231800,638.75,1,9,-3,198.4967808,57.84
231900,637.25,1,9,-3,198.712493,57.82
232000,637,1,9,-3,198.5007134,57.8
232100,636.25,1,9,-3,198.7222578,57.78
232200,640.25,1,9,-3,198.9653775,57.76
232300,641.25,1,9,-3,199.0089508,57.73
232400,639.25,1,9,-3,198.8012952,57.71
232500,633.75,1,9,-3,198.7573135,57.69
232600,634.25,1,9,-3,198.7569374,57.66
232700,630.75,1,9,-3,198.4164169,57.64
232800,630.75,1,9,-3,198.4014532,57.62
232900,633.25,1,9,-3,198.7488716,57.6
233000,631.25,1,9,-3,198.828255,57.58
233100,629.25,1,9,-3,198.7765916,57.55
233200,629.75,1,9,-3,198.8201083,57.53
233300,630.75,1,9,-3,198.8057914,57.51
233400,632.75,1,9,-3,198.8988417,57.48
233500,636.25,1,9,-3,198.9981678,57.46
233600,634.75,1,9,-3,198.8904041,57.44
233700,636.75,1,9,-3,198.9590334,57.42
233800,637.25,1,9,-3,198.9628877,57.4
233900,634.75,1,9,-3,198.7614891,57.37
234000,636.25,1,9,-3,198.8341802,57.35
234100,636.25,1,9,-3,198.7709359,57.33
234200,637.75,1,9,-3,199.1561743,57.3
234300,639.75,1,9,-3,199.164212,57.28
234400,639.75,1,9,-3,199.3022895,57.26
234500,640.25,1,9,-3,199.1883575,57.24
234600,637.25,1,9,-3,198.974103,57.22
234700,638.25,1,9,-3,199.1872008,57.19
234800,634.75,1,9,-3,199.0778788,57.17
234900,639.75,1,9,-3,199.1723655,57.15
235000,642.75,1,9,-3,199.3900385,57.12
235100,641.75,1,9,-3,199.6261236,57.1
235200,640.25,1,9,-3,199.5706924,57.08
235300,636.75,1,9,-3,199.3929459,57.06
235400,639.75,1,9,-3,199.6888314,57.04
235500,638.75,1,9,-3,199.4400772,57.01
235600,636.75,1,9,-3,199.0915163,56.99
235700,636.25,1,9,-3,199.3763205,56.97
235800,637.75,1,9,-3,199.5059174,56.94
235900,637.75,1,9,-3,199.7093889,56.92
236000,638,1,9,-3,199.8924846,56.9
236100,635.75,1,9,-3,199.7451403,56.88
236200,635.5,1,9,-3,199.4733811,56.86
236300,633.25,1,9,-3,199.3425843,56.83
236400,633.25,1,9,-3,199.2518018,56.81
236500,639.75,1,9,-3,199.4383565,56.79
236600,642.75,1,9,-3,199.6788059,56.76
236700,646.75,1,9,-3,199.8431916,56.74
236800,644.25,1,9,-3,199.5280241,56.72
236900,647.75,1,9,-3,199.7193754,56.7
237000,649.75,1,9,-3,199.9068558,56.68
237100,654.75,1,9,-3,200.2419921,56.65
237200,654.75,1,9,-3,199.951455,56.63
237300,653.75,1,9,-3,199.9274204,56.61
237400,655.75,1,9,-3,199.7743368,56.58
237500,658.75,1,9,-3,199.9496841,56.56
237600,655.75,1,9,-3,199.9927553,56.54
237700,657.25,1,9,-3,199.8898287,56.52
237800,657.5,1,9,-3,199.7649092,56.5
237900,658.75,1,9,-3,199.777934,56.47
238000,658.75,1,9,-3,199.8404534,56.45
238100,660.75,1,9,-3,199.8679965,56.43
238200,663.25,1,9,-3,199.9087892,56.4
238300,656.75,1,9,-3,199.5347314,56.38
238400,655.25,1,9,-3,199.5103497,56.36
238500,655.75,1,9,-3,199.5929422,56.34
238600,655.25,1,9,-3,199.7123097,56.32
238700,658.25,1,9,-3,199.8187136,56.29
238800,660.75,1,9,-3,199.9528676,56.27
238900,656.75,1,9,-3,199.7288731,56.25
239000,659.25,1,9,-3,199.857419,56.22
239100,657.25,1,9,-3,199.7060937,56.2
239200,656.75,1,9,-3,199.4195946,56.18
239300,654.75,1,9,-3,199.3605685,56.16
239400,653.25,1,9,-3,199.3834807,56.14
239500,656.75,1,9,-3,199.5955841,56.11
239600,658.25,1,9,-3,199.7585784,56.09
239700,660.75,1,9,-3,199.7773057,56.07
239800,663.75,1,9,-3,199.8555521,56.04
239900,661.75,1,9,-3,199.5927585,56.02
240000,662.75,1,9,-3,199.4965614,56
240100,668.25,1,9,-3,199.8376738,55.98
240200,668,1,9,-3,199.7286316,55.96
240300,670.25,1,9,-3,199.9678885,55.93
240400,669.75,1,9,-3,199.8286006,55.91
240500,666.25,1,9,-3,199.7519141,55.89
240600,663.75,1,9,-3,199.6019537,55.86
240700,663.25,1,9,-3,199.7023609,55.84
240800,663.25,1,9,-3,199.8430166,55.82
240900,670.75,1,9,-3,200.0258406,55.8
241000,666.75,1,9,-3,199.9261539,55.78
241100,671.25,1,9,-3,200.2031102,55.75
241200,673.25,1,9,-3,200.4613551,55.73
241300,673.75,1,9,-3,200.3685592,55.71
241400,674.25,1,9,-3,200.6470221,55.68
241500,673.75,1,9,-3,200.5394519,55.66
241600,671.25,1,9,-3,200.3609523,55.64
241700,669.25,1,9,-3,200.1789559,55.62
241800,668.25,1,9,-3,200.0626305,55.6
241900,672.25,1,9,-3,200.2558934,55.57
242000,673.75,1,9,-3,200.0087449,55.55
242100,673.75,1,9,-3,199.899202,55.53
242200,671.75,1,9,-3,199.6646943,55.5
242300,672.75,1,9,-3,199.9341639,55.48
242400,670.25,1,9,-3,199.8602652,55.46
242500,670.75,1,9,-3,200.0372908,55.44
242600,667.75,1,9,-3,199.5158708,55.42
242700,666.25,1,9,-3,199.3997576,55.39
242800,665.25,1,9,-3,199.2957115,55.37
242900,666.25,1,9,-3,199.3719369,55.35
243000,666.75,1,9,-3,199.413121,55.32
243100,665.25,1,9,-3,199.6894383,55.3
243200,665.5,1,9,-3,199.6701334,55.28
243300,665.5,1,9,-3,199.7046762,55.26
243400,664.25,1,9,-3,199.6676845,55.24
243500,660.75,1,9,-3,199.4436963,55.21
243600,659.75,1,9,-3,199.4223442,55.19
243700,661.25,1,9,-3,199.5254536,55.17
243800,659.75,1,9,-3,199.3840797,55.14
243900,657.75,1,9,-3,199.3451575,55.12
244000,656.25,1,9,-3,199.527712,55.1
244100,656.25,1,9,-3,199.3176242,55.08
244200,655.75,1,9,-3,199.1314917,55.06
244300,657.25,1,9,-3,199.1457132,55.03
244400,658.25,1,9,-3,199.185179,55.01
244500,660.25,1,9,-3,199.3418504,54.99
