timestamp,MAGNIFICENT_MACARONS,TRANSPORT_FEES,EXPORT_TARIFFS,IMPORT_TARIFF,SUGAR_PRICE,SUNLIGHT_INDEX
227800,584.25,1.8,9.5,-3,204.4692185,67.85
227900,585.75,1.8,9.5,-3,204.5383072,67.85
228000,584.25,1.8,9.5,-3,204.4246302,67.85
228100,581.25,1.8,9.5,-3,204.1294241,67.85
228200,578.25,1.8,9.5,-3,204.0724499,67.85
228300,578.75,1.8,9.5,-3,204.2424211,67.85
228400,578.75,1.8,9.5,-3,204.1307332,67.86
228500,580.75,1.8,9.5,-3,204.4604241,67.86
228600,581.75,1.8,9.5,-3,204.4999097,67.86
228700,582.75,1.8,9.5,-3,204.533077,67.86
228800,582.25,1.8,9.5,-3,204.5153233,67.86
228900,579.25,1.8,9.5,-3,204.275944,67.86
229000,577.75,1.8,9.5,-3,204.1109453,67.86
229100,575.25,1.8,9.5,-3,203.8613686,67.86
229200,576.25,1.8,9.5,-3,203.8941714,67.86
229300,574.25,1.8,9.5,-3,203.4116472,67.87
229400,573.75,1.8,9.5,-3,203.3735912,67.87
229500,574,1.8,9.5,-3,203.5353012,67.87
229600,575.75,1.8,9.5,-3,203.5352465,67.87
229700,575.75,1.8,9.5,-3,203.1945319,67.87
229800,575.75,1.8,9.5,-3,203.3387493,67.87
229900,573.25,1.8,9.5,-3,203.0515101,67.87
230000,576.25,1.8,9.5,-3,203.0337827,67.88
230100,577.25,1.8,9.5,-3,202.8769601,67.88
230200,579.75,1.8,9.5,-3,202.5739122,67.88
230300,580.75,1.8,9.5,-3,202.4166207,67.88
230400,583.75,1.8,9.5,-3,202.4849843,67.88
230500,583.5,1.8,9.5,-3,202.3136732,67.88
230600,586.25,1.8,9.5,-3,202.5234824,67.88
230700,583.75,1.8,9.5,-3,202.5209506,67.88
230800,586.25,1.8,9.5,-3,202.8087771,67.89
230900,585.75,1.8,9.5,-3,202.7869785,67.89
231000,585.75,1.8,9.5,-3,202.9782528,67.89
231100,585.75,1.8,9.5,-3,203.3870218,67.89
231200,588.75,1.8,9.5,-3,203.3964359,67.89
231300,586.25,1.8,9.5,-3,203.2987134,67.89
231400,584.75,1.8,9.5,-3,203.1978264,67.89
231500,587.75,1.8,9.5,-3,203.2079454,67.89
231600,589.75,1.8,9.5,-3,203.3610905,67.9
231700,589.75,1.8,9.5,-3,203.3967223,67.9
231800,586.75,1.8,9.5,-3,203.3649521,67.9
231900,586.25,1.8,9.5,-3,203.4660781,67.9
232000,583.25,1.8,9.5,-3,203.3878513,67.9
232100,587.25,1.8,9.5,-3,203.5876652,67.9
232200,588.75,1.8,9.5,-3,203.9191771,67.9
232300,588.25,1.8,9.5,-3,203.9041906,67.9
232400,587.75,1.8,9.5,-3,203.7724184,67.9
232500,587.5,1.8,9.5,-3,203.7853742,67.91
232600,590.25,1.8,9.5,-3,203.8794748,67.91
232700,588.75,1.8,9.5,-3,203.8441931,67.91
232800,591.75,1.8,9.5,-3,203.9407545,67.91
232900,592.75,1.8,9.5,-3,203.8923469,67.91
233000,589.25,1.8,9.5,-3,203.878586,67.91
233100,593.25,1.8,9.5,-3,203.989056,67.91
233200,590.75,1.8,9.5,-3,203.7869237,67.92
233300,591.75,1.8,9.5,-3,204.0721191,67.92
233400,587.25,1.8,9.5,-3,203.79869,67.92
233500,584.75,1.8,9.5,-3,203.7454384,67.92
233600,588.75,1.8,9.5,-3,203.9306829,67.92
233700,583.75,1.8,9.5,-3,203.6398802,67.92
233800,587.25,1.8,9.5,-3,203.5532068,67.92
233900,584.25,1.8,9.5,-3,203.2920523,67.92
234000,584.5,1.8,9.5,-3,203.1430407,67.92
234100,584.75,1.8,9.5,-3,203.1889022,67.93
234200,583.75,1.8,9.5,-3,203.0917833,67.93
234300,587.75,1.8,9.5,-3,203.2923737,67.93
234400,588.75,1.8,9.5,-3,203.2116832,67.93
234500,588.75,1.8,9.5,-3,203.4093329,67.93
234600,587.75,1.8,9.5,-3,203.2026355,67.93
234700,588.25,1.8,9.5,-3,203.6534056,67.93
234800,586.25,1.8,9.5,-3,203.4680678,67.94
234900,589.25,1.8,9.5,-3,203.4745306,67.94
235000,592.75,1.8,9.5,-3,203.7013416,67.94
235100,593,1.8,9.5,-3,203.8898378,67.94
235200,589.75,1.8,9.5,-3,203.6658851,67.94
235300,587.25,1.8,9.5,-3,203.5901389,67.94
235400,587,1.8,9.5,-3,203.4625342,67.94
235500,589.75,1.8,9.5,-3,203.6493635,67.94
235600,588.75,1.8,9.5,-3,203.8439262,67.94
235700,588.75,1.8,9.5,-3,203.9372952,67.95
235800,593.25,1.8,9.5,-3,203.9671839,67.95
235900,596.25,1.8,9.5,-3,204.2000538,67.95
236000,598.75,1.8,9.5,-3,204.109611,67.95
236100,602.25,1.8,9.5,-3,204.420038,67.95
236200,605.75,1.8,9.5,-3,204.5506186,67.95
236300,609.75,1.8,9.5,-3,204.6224418,67.95
236400,614.25,1.8,9.5,-3,204.7836433,67.96
236500,615.75,1.8,9.5,-3,204.804107,67.96
236600,619.25,1.8,9.5,-3,205.1046763,67.96
236700,623.25,1.8,9.5,-3,205.488903,67.96
236800,628.25,1.8,9.5,-3,205.5636204,67.96
236900,633.25,1.8,9.5,-3,205.7482377,67.96
237000,632.25,1.8,9.5,-3,205.7054933,67.96
237100,636.75,1.8,9.5,-3,205.831976,67.96
237200,638.75,1.8,9.5,-3,206.0386012,67.96
237300,638.75,1.8,9.5,-3,205.6041296,67.97
237400,636.25,1.8,9.5,-3,205.5746183,67.97
237500,634.75,1.8,9.5,-3,205.4335127,67.97
237600,634.5,1.8,9.5,-3,205.3506764,67.97
237700,635.25,1.8,9.5,-3,205.3687695,67.97
237800,636.75,1.8,9.5,-3,205.4978965,67.97
237900,634.25,1.8,9.5,-3,205.3996525,67.97
238000,631.25,1.8,9.5,-3,205.1992061,67.97
238100,630.25,1.8,9.5,-3,205.1614644,67.98
238200,632.25,1.8,9.5,-3,205.3667078,67.98
238300,630.25,1.8,9.5,-3,205.297515,67.98
238400,627.25,1.8,9.5,-3,205.1133594,67.98
238500,626.25,1.8,9.5,-3,205.1621031,67.98
238600,626.5,1.8,9.5,-3,204.9127903,67.98
238700,630.25,1.8,9.5,-3,204.9835858,67.98
238800,628.25,1.8,9.5,-3,204.7228369,67.98
238900,628.75,1.8,9.5,-3,204.6180064,67.99
239000,630.25,1.8,9.5,-3,204.7242641,67.99
239100,632.25,1.8,9.5,-3,204.3638298,67.99
239200,635.25,1.8,9.5,-3,204.5509852,67.99
239300,634.75,1.8,9.5,-3,204.5514394,67.99
239400,635.25,1.8,9.5,-3,204.3592518,67.99
239500,631.25,1.8,9.5,-3,204.1504024,67.99
239600,631,1.8,9.5,-3,203.9174676,68
239700,625.25,1.8,9.5,-3,203.5726508,68
239800,629.75,1.8,9.5,-3,203.7717872,68
239900,634.25,1.8,9.5,-3,203.9582734,68
240000,631.75,1.8,9.5,-3,203.4639393,68
240100,633.25,1.8,9.5,-3,203.5662336,68
240200,628.75,1.8,9.5,-3,203.2493921,68
240300,624.75,1.8,9.5,-3,203.0252001,68
240400,630.25,1.8,9.5,-3,203.0806142,68
240500,634.25,1.8,9.5,-3,203.1167945,68.01
240600,631.25,1.8,9.5,-3,202.8673348,68.01
240700,631.75,1.8,9.5,-3,202.921456,68.01
240800,636.25,1.8,9.5,-3,203.0613233,68.01
240900,637.25,1.8,9.5,-3,203.4160978,68.01
241000,639.75,1.8,9.5,-3,203.5672877,68.01
241100,638.25,1.8,9.5,-3,203.5458713,68.01
241200,639.25,1.8,9.5,-3,203.6362561,68.02
241300,642.25,1.8,9.5,-3,203.7626343,68.02
241400,637.75,1.8,9.5,-3,203.5059824,68.02
241500,638.25,1.8,9.5,-3,203.2272068,68.02
241600,636.75,1.8,9.5,-3,203.2858987,68.02
241700,636.75,1.8,9.5,-3,203.3792796,68.02
241800,640.25,1.8,9.5,-3,203.4195184,68.02
241900,639.25,1.8,9.5,-3,203.2456569,68.02
242000,640.75,1.8,9.5,-3,203.358043,68.03
242100,640.75,1.8,9.5,-3,203.502821,68.03
242200,640.25,1.8,9.5,-3,203.763781,68.03
242300,643.25,1.8,9.5,-3,203.9770256,68.03
242400,647.75,1.8,9.5,-3,204.0884898,68.03
242500,646.25,1.8,9.5,-3,204.0256323,68.03
242600,645.75,1.8,9.5,-3,203.9006653,68.03
242700,643.75,1.8,9.5,-3,203.9940094,68.03
242800,643.25,1.8,9.5,-3,203.8940981,68.04
242900,643.25,1.8,9.5,-3,203.7461669,68.04
243000,641.25,1.8,9.5,-3,203.2207501,68.04
243100,640.25,1.8,9.5,-3,203.1183885,68.04
243200,638.25,1.8,9.5,-3,203.0428721,68.04
243300,638.75,1.8,9.5,-3,202.8004062,68.04
243400,637.75,1.8,9.5,-3,202.6686076,68.04
243500,638.25,1.8,9.5,-3,202.7074155,68.04
243600,638.75,1.8,9.5,-3,202.7095633,68.04
243700,642.25,1.8,9.5,-3,202.8662112,68.05
243800,641.75,1.8,9.5,-3,202.9247916,68.05
243900,642.75,1.8,9.5,-3,202.8481893,68.05
244000,647.75,1.8,9.5,-3,203.0224827,68.05
244100,644.25,1.8,9.5,-3,202.9527983,68.05
244200,647.75,1.8,9.5,-3,202.9702193,68.05
244300,648.25,1.8,9.5,-3,202.9226358,68.05
244400,650.25,1.8,9.5,-3,203.1842945,68.06
244500,651.25,1.8,9.5,-3,203.1858419,68.06
244600,649.25,1.8,9.5,-3,202.7188697,68.06
244700,651.75,1.8,9.5,-3,203.0058023,68.06
244800,653.75,1.8,9.5,-3,202.5624992,68.06
244900,657.75,1.8,9.5,-3,202.7300306,68.06
245000,656.75,1.8,9.5,-3,202.5954043,68.06
245100,658.25,1.8,9.5,-3,202.9015719,68.06
245200,661.75,1.8,9.5,-3,202.8718529,68.06
245300,660.25,1.8,9.5,-3,202.7817977,68.07
245400,658.25,1.8,9.5,-3,202.6295469,68.07
245500,661.75,1.8,9.5,-3,202.6933656,68.07
245600,658.75,1.8,9.5,-3,202.3830727,68.07
245700,660.25,1.8,9.5,-3,202.3991324,68.07
245800,666.75,1.8,9.5,-3,202.7468335,68.07
245900,667,1.8,9.5,-3,202.8541377,68.07
246000,663.75,1.8,9.5,-3,202.2434242,68.08
246100,663.5,1.8,9.5,-3,202.389412,68.08
246200,662.75,1.8,9.5,-3,202.286175,68.08
246300,664.25,1.8,9.5,-3,202.2385469,68.08
246400,661.25,1.8,9.5,-3,201.8164712,68.08
246500,666.25,1.8,9.5,-3,202.1907825,68.08
246600,666.75,1.8,9.5,-3,201.9036685,68.08
246700,667.25,1.8,9.5,-3,201.8400419,68.08
246800,667.25,1.8,9.5,-3,201.8372553,68.08
246900,665.75,1.8,9.5,-3,201.6774881,68.09
247000,662.75,1.8,9.5,-3,201.4717226,68.09
247100,660.25,1.8,9.5,-3,201.3138713,68.09
247200,665.75,1.8,9.5,-3,201.5071546,68.09
247300,664.75,1.8,9.5,-3,201.5837818,68.09
247400,667.75,1.8,9.5,-3,201.6991573,68.09
247500,663.25,1.8,9.5,-3,201.5614065,68.09
247600,663.75,1.8,9.5,-3,201.6654934,68.1
247700,665.25,1.8,9.5,-3,201.5690156,68.1
247800,666.75,1.8,9.5,-3,201.8717109,68.1
247900,665.75,1.8,9.5,-3,201.8759583,68.1
248000,662.75,1.8,9.5,-3,201.7953759,68.1
248100,662.25,1.8,9.5,-3,201.730271,68.1
248200,662.25,1.8,9.5,-3,201.488659,68.1
248300,660.75,1.8,9.5,-3,201.7434002,68.1
248400,659.75,1.8,9.5,-3,201.758981,68.1
248500,659.25,1.8,9.5,-3,201.5390401,68.11
248600,655.75,1.8,9.5,-3,201.3831552,68.11
248700,656.25,1.8,9.5,-3,201.4092621,68.11
248800,654.25,1.8,9.5,-3,201.3800176,68.11
248900,652.75,1.8,9.5,-3,201.283965,68.11
249000,656.25,1.8,9.5,-3,201.4515056,68.11
249100,660.25,1.8,9.5,-3,201.7898293,68.11
249200,658.25,1.8,9.5,-3,201.8332559,68.11
249300,661.25,1.8,9.5,-3,201.9781326,68.12
249400,661.5,1.8,9.5,-3,201.8959113,68.12
249500,664.75,1.8,9.5,-3,202.1404287,68.12
249600,668.75,1.8,9.5,-3,202.1632368,68.12
249700,669.75,1.8,9.5,-3,202.1277535,68.12
249800,666.75,1.8,9.5,-3,201.8617146,68.12
249900,664.75,1.8,9.5,-3,201.514903,68.12
250000,661.75,1.8,9.5,-3,201.2591309,68.12
250100,663.75,1.8,9.5,-3,201.6399265,68.13
250200,661.25,1.8,9.5,-3,201.3786165,68.13
250300,664.75,1.8,9.5,-3,201.5086049,68.13
250400,665.75,1.8,9.5,-3,201.5938566,68.13
250500,664.25,1.8,9.5,-3,201.4947832,68.13
250600,663.25,1.8,9.5,-3,201.7811306,68.13
250700,660.75,1.8,9.5,-3,201.584701,68.13
250800,659.25,1.8,9.5,-3,201.4005603,68.14
250900,658.75,1.8,9.5,-3,201.3034553,68.14
251000,656.75,1.8,9.5,-3,201.2750947,68.14
251100,657.25,1.8,9.5,-3,201.4768561,68.14
251200,657.25,1.8,9.5,-3,201.469881,68.14
251300,661.75,1.8,9.5,-3,201.5482531,68.14
251400,661.75,1.8,9.5,-3,201.5596909,68.14
251500,658.25,1.8,9.5,-3,201.7104298,68.14
251600,659.25,1.8,9.5,-3,201.7587229,68.14
251700,658.25,1.8,9.5,-3,201.9228356,68.15
251800,655.25,1.8,9.5,-3,201.8676574,68.15
251900,652.25,1.7,9.5,-3,201.84882,68.15
252000,652.25,1.7,9.5,-3,201.9508981,68.15
252100,651.25,1.7,9.5,-3,201.8610789,68.15
252200,652.25,1.7,9.5,-3,202.0472262,68.15
252300,655.75,1.7,9.5,-3,202.2436414,68.15
252400,656.75,1.7,9.5,-3,202.377576,68.16
252500,654.25,1.7,9.5,-3,201.9346701,68.16
252600,655.25,1.7,9.5,-3,202.0095679,68.16
252700,657.25,1.7,9.5,-3,202.1323935,68.16
252800,654.25,1.7,9.5,-3,202.0579662,68.16
252900,650.75,1.7,9.5,-3,201.5862695,68.16
253000,651.25,1.7,9.5,-3,201.6365695,68.16
253100,656.25,1.7,9.5,-3,201.79442,68.16
253200,656.25,1.7,9.5,-3,201.7900169,68.17
253300,654.75,1.7,9.5,-3,201.6907508,68.17
253400,653.25,1.7,9.5,-3,201.5163356,68.17
253500,649.25,1.7,9.5,-3,201.6631173,68.17
253600,647.75,1.7,9.5,-3,201.6222006,68.17
253700,643.75,1.7,9.5,-3,201.5501383,68.17
253800,649.25,1.7,9.5,-3,201.685032,68.17
253900,651.25,1.7,9.5,-3,201.8084894,68.17
254000,649.75,1.7,9.5,-3,201.7571431,68.18
254100,648.75,1.7,9.5,-3,201.7666947,68.18
254200,648.75,1.7,9.5,-3,201.9093533,68.18
254300,647.25,1.7,9.5,-3,201.75251,68.18
254400,648.25,1.7,9.5,-3,201.9877904,68.18
254500,646.25,1.7,9.5,-3,201.9756811,68.18
254600,647.75,1.7,9.5,-3,201.9760628,68.18
254700,649.25,1.7,9.5,-3,202.1085497,68.18
254800,645.25,1.7,9.5,-3,201.9310184,68.18
254900,642.75,1.7,9.5,-3,201.7889959,68.19
255000,647.75,1.7,9.5,-3,202.0960132,68.19
255100,652.75,1.7,9.5,-3,202.3474558,68.19
255200,655.75,1.7,9.5,-3,202.4863429,68.19
255300,662.75,1.7,9.5,-3,202.9950643,68.19
255400,662.75,1.7,9.5,-3,203.0252236,68.19
255500,660.25,1.7,9.5,-3,202.8381969,68.19
255600,659.75,1.7,9.5,-3,202.6466256,68.19
255700,658.75,1.7,9.5,-3,202.5903744,68.2
255800,652.25,1.7,9.5,-3,202.4275533,68.2
255900,652.75,1.7,9.5,-3,202.4588507,68.2
256000,652.25,1.7,9.5,-3,202.4940978,68.2
256100,653.75,1.7,9.5,-3,202.4912255,68.2
256200,652.25,1.7,9.5,-3,202.3101879,68.2
256300,650.25,1.7,9.5,-3,202.2764049,68.2
256400,645.75,1.7,9.5,-3,202.0708929,68.2
256500,651.25,1.7,9.5,-3,202.1452538,68.21
256600,649.25,1.7,9.5,-3,201.9505862,68.21
256700,644.25,1.7,9.5,-3,201.8287547,68.21
256800,645.75,1.7,9.5,-3,202.2897737,68.21
256900,645.25,1.7,9.5,-3,201.8950259,68.21
257000,645.25,1.7,9.5,-3,201.674207,68.21
257100,645.75,1.7,9.5,-3,201.9107049,68.21
257200,647.25,1.7,9.5,-3,202.1771076,68.22
257300,652.25,1.7,9.5,-3,202.3395023,68.22
257400,651.25,1.7,9.5,-3,201.9933707,68.22
257500,648.75,1.7,9.5,-3,201.8188589,68.22
257600,646.75,1.7,9.5,-3,201.8011269,68.22
257700,650.75,1.7,9.5,-3,201.8827077,68.22
257800,651,1.7,9.5,-3,201.8250566,68.22
257900,650.75,1.7,9.5,-3,201.6306973,68.22
258000,652.25,1.7,9.5,-3,201.690565,68.22
258100,653.75,1.7,9.5,-3,201.7376431,68.23
258200,648.75,1.7,9.5,-3,201.4608299,68.23
258300,649.25,1.7,9.5,-3,201.2556333,68.23
258400,649.75,1.7,9.5,-3,201.5521847,68.23
258500,650.75,1.7,9.5,-3,201.6106461,68.23
258600,649.75,1.7,9.5,-3,201.4427707,68.23
258700,649.25,1.7,9.5,-3,201.6107093,68.23
258800,648.75,1.7,9.5,-3,201.3819429,68.24
258900,645.75,1.7,9.5,-3,201.2577809,68.24
259000,646.25,1.7,9.5,-3,201.00165,68.24
259100,644.75,1.7,9.5,-3,200.8660361,68.24
259200,645.75,1.7,9.5,-3,200.8451081,68.24
259300,642.75,1.8,9.5,-3,200.5043756,68.24
259400,641.75,1.8,9.5,-3,200.3088118,68.24
259500,640.75,1.8,9.5,-3,200.0695518,68.24
259600,644.75,1.8,9.5,-3,200.3237204,68.24
259700,649.25,1.8,9.5,-3,200.4866772,68.25
259800,652.75,1.8,9.5,-3,200.4986111,68.25
259900,652.5,1.8,9.5,-3,200.5375611,68.25
260000,653.75,1.8,9.5,-3,200.6044224,68.25
260100,652.25,1.8,9.5,-3,200.5575308,68.25
260200,657.25,1.8,9.5,-3,200.6568934,68.25
260300,655.25,1.8,9.5,-3,200.4244296,68.25
260400,657.25,1.8,9.5,-3,200.731643,68.26
260500,660.25,1.8,9.5,-3,200.9291758,68.26
260600,658.75,1.8,9.5,-3,200.9067716,68.26
260700,664.25,1.8,9.5,-3,201.0237576,68.26
260800,666.25,1.8,9.5,-3,201.2707134,68.26
260900,666.25,1.8,9.5,-3,200.9668117,68.26
261000,669.75,1.8,9.5,-3,201.1467108,68.26
261100,671.75,1.8,9.5,-3,201.2819529,68.26
261200,672.75,1.8,9.5,-3,201.537129,68.26
261300,669.25,1.8,9.5,-3,201.2032191,68.27
261400,669.75,1.8,9.5,-3,201.2058751,68.27
261500,670.75,1.8,9.5,-3,201.2707341,68.27
261600,667.75,1.8,9.5,-3,201.1942036,68.27
261700,664.75,1.8,9.5,-3,200.8221078,68.27
261800,661.25,1.8,9.5,-3,200.5309837,68.27
261900,658.25,1.8,9.5,-3,200.1270992,68.27
262000,656.25,1.8,9.5,-3,200.1249153,68.28
262100,656.25,1.8,9.5,-3,199.9882524,68.28
262200,657.25,1.8,9.5,-3,200.3147314,68.28
262300,655.75,1.8,9.5,-3,200.2523347,68.28
262400,654.75,1.8,9.5,-3,200.1802392,68.28
262500,653.75,1.8,9.5,-3,200.4120131,68.28
262600,651.75,1.8,9.5,-3,200.2729784,68.28
262700,648.25,1.8,9.5,-3,200.1622274,68.28
262800,653.25,1.8,9.5,-3,200.4963599,68.28
262900,649.25,1.8,9.5,-3,200.2109543,68.29
263000,647.75,1.8,9.5,-3,200.293373,68.29
263100,644.75,1.8,9.5,-3,200.1721814,68.29
263200,644.25,1.8,9.5,-3,199.9173123,68.29
263300,644.75,1.8,9.5,-3,200.1264268,68.29
263400,647.75,1.8,9.5,-3,200.2207614,68.29
263500,649.25,1.8,9.5,-3,200.140376,68.29
263600,646.25,1.8,9.5,-3,200.0708236,68.3
263700,646.75,1.8,9.5,-3,200.1264739,68.3
263800,643.75,1.8,9.5,-3,199.8768875,68.3
263900,647.75,1.8,9.5,-3,199.9426571,68.3
264000,648.75,1.8,9.5,-3,199.7225418,68.3
264100,654.25,1.8,9.5,-3,199.989812,68.3
264200,656.75,1.8,9.5,-3,200.0417336,68.3
264300,652.75,1.8,9.5,-3,199.8233198,68.3
264400,649.75,1.8,9.5,-3,199.5766677,68.31
264500,649.25,1.8,9.5,-3,199.5501785,68.31
264600,651.75,1.8,9.5,-3,199.6576728,68.31
264700,651.5,1.8,9.5,-3,199.752641,68.31
264800,650.25,1.8,9.5,-3,199.8879325,68.31
264900,650.75,1.8,9.5,-3,200.0407337,68.31
265000,652.25,1.8,9.5,-3,200.0479453,68.31
265100,650.75,1.8,9.5,-3,199.9727452,68.31
265200,651.75,1.8,9.5,-3,200.0196814,68.32
265300,646.75,1.8,9.5,-3,199.9241298,68.32
265400,650.75,1.8,9.5,-3,200.1081275,68.32
265500,653.75,1.8,9.5,-3,200.2957503,68.32
265600,656.75,1.8,9.5,-3,200.4824299,68.32
265700,656.75,1.8,9.5,-3,200.4617786,68.32
265800,656.75,1.8,9.5,-3,200.4992143,68.32
265900,654.25,1.8,9.5,-3,200.3987927,68.32
266000,651.75,1.8,9.5,-3,200.3408306,68.32
266100,653.25,1.8,9.5,-3,200.5571481,68.33
266200,651.75,1.8,9.5,-3,200.4846611,68.33
266300,652,1.8,9.5,-3,200.9194669,68.33
266400,653.75,1.8,9.5,-3,201.0454216,68.33
266500,658.25,1.8,9.5,-3,201.2257017,68.33
266600,654.75,1.8,9.5,-3,201.0991555,68.33
266700,658.25,1.8,9.5,-3,201.2502288,68.33
266800,658.5,1.8,9.5,-3,200.8688851,68.33
266900,658.75,1.8,9.5,-3,200.8358634,68.34
267000,657.75,1.8,9.5,-3,200.9166805,68.34
267100,660.25,1.8,9.5,-3,200.9845832,68.34
267200,659.75,1.8,9.5,-3,201.02703,68.34
267300,658.75,1.8,9.5,-3,200.9529039,68.34
267400,659.75,1.8,9.5,-3,200.9988731,68.34
267500,658.25,1.8,9.5,-3,201.0381687,68.34
267600,661.75,1.8,9.5,-3,201.2598936,68.34
267700,661.75,1.8,9.5,-3,201.0063405,68.35
267800,658.25,1.8,9.5,-3,200.9827494,68.35
267900,657.75,1.8,9.5,-3,200.8291964,68.35
268000,660.25,1.8,9.5,-3,201.1780681,68.35
268100,662.75,1.8,9.5,-3,200.92562,68.35
268200,663.75,1.8,9.5,-3,200.568535,68.35
268300,665.25,1.8,9.5,-3,200.8657154,68.35
268400,667.25,1.8,9.5,-3,201.1045315,68.36
268500,667.25,1.8,9.5,-3,201.0595516,68.36
268600,667.25,1.8,9.5,-3,201.0220401,68.36
268700,665.25,1.8,9.5,-3,200.7669106,68.36
268800,660.75,1.8,9.5,-3,200.5191479,68.36
268900,661.75,1.8,9.5,-3,200.5424151,68.36
269000,662.75,1.8,9.5,-3,200.3377568,68.36
269100,665.75,1.8,9.5,-3,200.6535723,68.36
269200,664.75,1.8,9.5,-3,200.6414945,68.36
269300,666.25,1.8,9.5,-3,200.7862605,68.37
269400,668.75,1.8,9.5,-3,200.8224269,68.37
269500,666.75,1.8,9.5,-3,200.6387155,68.37
269600,668.75,1.8,9.5,-3,200.9838372,68.37
269700,669,1.8,9.5,-3,201.0991798,68.37
269800,669.25,1.8,9.5,-3,201.1648602,68.37
269900,669.75,1.8,9.5,-3,201.1410285,68.37
270000,672.25,1.8,9.5,-3,201.4768818,68.38
270100,672.25,1.8,9.5,-3,201.4286972,68.38
270200,670.75,1.8,9.5,-3,201.2364362,68.38
270300,670.25,1.8,9.5,-3,201.0820945,68.38
270400,668.25,1.8,9.5,-3,201.3974502,68.38
270500,670.75,1.8,9.5,-3,201.4973974,68.38
270600,670.25,1.8,9.5,-3,201.5783299,68.38
270700,676.25,1.8,9.5,-3,201.6194674,68.38
270800,680.25,1.8,9.5,-3,201.8975366,68.39
270900,682.25,1.8,9.5,-3,201.8903815,68.39
271000,679.25,1.8,9.5,-3,201.7528681,68.39
271100,680.75,1.8,9.5,-3,201.8742174,68.39
271200,681.25,1.8,9.5,-3,202.0757659,68.39
271300,679.75,1.8,9.5,-3,201.8076143,68.39
271400,679.75,1.8,9.5,-3,201.7644604,68.39
271500,677.25,1.8,9.5,-3,201.781016,68.39
271600,676.25,1.8,9.5,-3,201.8668011,68.4
271700,677.75,1.8,9.5,-3,201.9130883,68.4
271800,676.25,1.8,9.5,-3,201.9704437,68.4
271900,676.25,1.8,9.5,-3,201.9762164,68.4
272000,677.25,1.8,9.5,-3,201.9738527,68.4
272100,674.75,1.8,9.5,-3,201.8001891,68.4
272200,675.25,1.8,9.5,-3,201.7407231,68.4
272300,672.25,1.8,9.5,-3,201.7499525,68.4
272400,671.75,1.8,9.5,-3,201.8283269,68.4
272500,673.25,1.8,9.5,-3,201.8890463,68.41
272600,672.75,1.8,9.5,-3,201.9909377,68.41
272700,675.25,1.8,9.5,-3,202.066501,68.41
272800,674.75,1.8,9.5,-3,202.4544762,68.41
272900,672.75,1.8,9.5,-3,202.1094857,68.41
273000,670.75,1.8,9.5,-3,202.037878,68.41
273100,670.75,1.8,9.5,-3,201.9970617,68.41
273200,670.75,1.8,9.5,-3,201.8595186,68.42
273300,666.25,1.8,9.5,-3,201.5781565,68.42
273400,661.75,1.8,9.5,-3,201.5465329,68.42
273500,658.75,1.8,9.5,-3,201.3216866,68.42
273600,661.75,1.8,9.5,-3,201.3736053,68.42
273700,660.25,1.8,9.5,-3,201.2461352,68.42
273800,662.25,1.8,9.5,-3,201.2828781,68.42
273900,664.75,1.8,9.5,-3,201.4603832,68.42
274000,666.75,1.8,9.5,-3,201.4959694,68.42
274100,665.25,1.8,9.5,-3,201.5038697,68.43
274200,667.25,1.8,9.5,-3,201.6411244,68.43
274300,667.75,1.8,9.5,-3,201.687108,68.43
274400,667.25,1.8,9.5,-3,201.3166029,68.43
274500,664.25,1.8,9.5,-3,201.0515055,68.43
274600,666.25,1.8,9.5,-3,201.3748143,68.43
274700,670.25,1.8,9.5,-3,201.5674036,68.43
274800,673.25,1.8,9.5,-3,201.9337505,68.44
274900,673.25,1.8,9.5,-3,201.8410966,68.44
275000,672.25,1.8,9.5,-3,201.7921041,68.44
275100,674.75,1.8,9.5,-3,201.9214536,68.44
275200,674.75,1.8,9.5,-3,201.8097518,68.44
275300,675,1.8,9.5,-3,201.7826647,68.44
275400,671.75,1.8,9.5,-3,201.2938836,68.44
275500,673.75,1.8,9.5,-3,201.2971324,68.44
275600,672.75,1.8,9.5,-3,201.2880708,68.44
275700,674.75,1.8,9.5,-3,201.3157275,68.45
275800,673.25,1.8,9.5,-3,201.2515018,68.45
275900,671.25,1.8,9.5,-3,201.0130255,68.45
276000,669.25,1.8,9.5,-3,201.0811175,68.45
276100,668.25,1.8,9.5,-3,200.8998734,68.45
276200,669.75,1.8,9.5,-3,201.0948966,68.45
276300,666.25,1.8,9.5,-3,200.9090779,68.45
276400,665.25,1.8,9.5,-3,200.8502788,68.46
276500,665.75,1.8,9.5,-3,200.903193,68.46
276600,665.25,1.8,9.5,-3,200.7835594,68.46
276700,669.25,1.8,9.5,-3,201.0388421,68.46
276800,669.75,1.8,9.5,-3,201.1839828,68.46
276900,668.75,1.8,9.5,-3,201.3520673,68.46
277000,667.75,1.8,9.5,-3,201.315257,68.46
277100,673.25,1.8,9.5,-3,201.4566426,68.46
277200,674.75,1.8,9.5,-3,201.6406231,68.46
277300,675,1.8,9.5,-3,201.6588507,68.47
277400,674.25,1.8,9.5,-3,201.3411094,68.47
277500,672.25,1.8,9.5,-3,201.3226904,68.47
277600,672.25,1.8,9.5,-3,201.1873725,68.47
277700,667.75,1.8,9.5,-3,201.0596603,68.47
