timestamp,MAGNIFICENT_MACARONS,TRANSPORT_FEES,EXPORT_TARIFFS,IMPORT_TARIFF,SUGAR_PRICE,SUNLIGHT_INDEX
151000,563.75,2,10,-3.5,194.8578846,62.55
151100,559.25,2,10,-3.5,194.7664938,62.56
151200,560.25,2,10,-3.5,194.9913222,62.56
151300,560.25,2,10,-3.5,194.9186149,62.56
151400,563.75,2,10,-3.5,195.5177778,62.57
151500,564.75,2,10,-3.5,195.7144898,62.58
151600,566.25,2,10,-3.5,195.6050674,62.58
151700,568.75,2,10,-3.5,195.7373856,62.58
151800,567.75,2,10,-3.5,195.6384772,62.59
151900,566.75,2,10,-3.5,195.7319376,62.6
152000,564.25,2,10,-3.5,195.4609628,62.6
152100,566.25,2,10,-3.5,195.4660829,62.6
152200,567.25,2,10,-3.5,195.6770055,62.61
152300,568.25,2,10,-3.5,195.9120392,62.62
152400,570.25,2,10,-3.5,195.9402231,62.62
152500,564.75,2,10,-3.5,195.8657432,62.62
152600,561.25,2,10,-3.5,195.6520952,62.63
152700,560.25,2,10,-3.5,195.7671115,62.64
152800,564.25,2,10,-3.5,196.0389744,62.64
152900,563.25,2,10,-3.5,196.1141258,62.64
153000,563,2,10,-3.5,196.4316439,62.65
153100,564.75,2,10,-3.5,196.8802554,62.66
153200,562.25,2,10,-3.5,196.7155446,62.66
153300,559.25,2,10,-3.5,196.6851094,62.66
153400,559.25,2,10,-3.5,196.4424002,62.67
153500,563.75,2,10,-3.5,196.6574009,62.68
153600,565.25,2,10,-3.5,196.6280421,62.68
153700,566.75,2,10,-3.5,196.9064652,62.68
153800,567.75,2,10,-3.5,197.0581061,62.69
153900,566.75,2,10,-3.5,197.0312488,62.7
154000,565.25,2,10,-3.5,196.8985491,62.7
154100,563.25,2,10,-3.5,196.7443979,62.7
154200,565.75,2,10,-3.5,196.835662,62.71
154300,571.75,2,10,-3.5,196.9837249,62.72
154400,573.75,2,10,-3.5,197.1049874,62.72
154500,574.25,2,10,-3.5,197.0046564,62.72
154600,571.75,2,10,-3.5,197.0773676,62.73
154700,569.25,2,10,-3.5,196.9777383,62.74
154800,568.75,2,10,-3.5,197.0078751,62.74
154900,567.75,2,10,-3.5,197.1088171,62.74
155000,563.75,2,10,-3.5,197.0302245,62.75
155100,561.75,2,10,-3.5,196.8008292,62.76
155200,557.75,2,10,-3.5,196.7049724,62.76
155300,555.75,2,10,-3.5,196.4364825,62.76
155400,553.25,2,10,-3.5,196.3191547,62.77
155500,555.25,2,10,-3.5,196.3611234,62.78
155600,551.25,2,10,-3.5,196.3486266,62.78
155700,550.25,2,10,-3.5,196.2911018,62.78
155800,551.75,2,10,-3.5,196.3313388,62.79
155900,554.25,2,10,-3.5,196.5969123,62.8
156000,553.25,2,10,-3.5,196.4139981,62.8
156100,552.75,2,10,-3.5,195.9523087,62.8
156200,553.25,2,10,-3.5,195.9554485,62.81
156300,547.75,2,10,-3.5,195.7986334,62.82
156400,545.25,2,10,-3.5,195.8520358,62.82
156500,546.25,2,10,-3.5,195.3388033,62.82
156600,547.25,2,10,-3.5,195.7205357,62.83
156700,547.25,2,10,-3.5,195.7165759,62.84
156800,542.75,2,10,-3.5,195.3446359,62.84
156900,549.25,2,10,-3.5,195.4688254,62.84
157000,552.75,2,10,-3.5,195.5648881,62.85
157100,557.25,2,10,-3.5,195.565265,62.86
157200,557.25,2,10,-3.5,195.5076358,62.86
157300,560.25,2,10,-3.5,195.6218742,62.86
157400,561.75,2,10,-3.5,195.6197859,62.87
157500,565.75,2,10,-3.5,195.6502541,62.88
157600,568.75,2,10,-3.5,195.7065565,62.88
157700,570.75,2,10,-3.5,195.9590905,62.88
157800,568.25,2,10,-3.5,195.7804875,62.89
157900,568.75,2,10,-3.5,195.7126912,62.9
158000,570.25,2,10,-3.5,195.9826715,62.9
158100,572.25,2,10,-3.5,195.9012482,62.9
158200,568.75,2,10,-3.5,195.8344963,62.91
158300,571.75,2,10,-3.5,196.1162599,62.92
158400,571.75,2,10,-3.5,196.1073161,62.92
158500,574.25,2,10,-3.5,195.9886432,62.92
158600,574.75,2,10,-3.5,196.254204,62.93
158700,575.75,2,10,-3.5,196.439194,62.94
158800,580.75,2,10,-3.5,196.4411514,62.94
158900,580.25,2,10,-3.5,196.2332752,62.94
159000,582.25,2,10,-3.5,196.6215627,62.95
159100,586.75,2,10,-3.5,196.6260626,62.96
159200,586.75,2,10,-3.5,196.6038613,62.96
159300,585.25,2,10,-3.5,196.6972961,62.96
159400,586.25,2,10,-3.5,196.8928541,62.97
159500,586.5,2,10,-3.5,197.1270187,62.98
159600,584.75,2,10,-3.5,196.9754649,62.98
159700,586.25,2,10,-3.5,196.7852773,62.98
159800,589.75,2,10,-3.5,196.8675572,62.99
159900,592.75,2,10,-3.5,196.9606298,63
160000,591.25,2,10,-3.5,196.9374907,63
160100,590.75,2,10,-3.5,196.947859,63
160200,587.75,2,10,-3.5,196.7361375,63.01
160300,584.75,2,10,-3.5,196.5727333,63.02
160400,587.75,2,10,-3.5,196.6437519,63.02
160500,585.25,2,10,-3.5,196.4106024,63.02
160600,580.75,2,10,-3.5,196.2183767,63.03
160700,577.25,2,10,-3.5,195.9219933,63.04
160800,572.25,2,10,-3.5,195.6776337,63.04
160900,571.75,2,10,-3.5,195.5322274,63.04
161000,573.75,2,10,-3.5,195.8220669,63.05
161100,575.75,2,10,-3.5,195.9066981,63.06
161200,573.25,2,10,-3.5,195.7000269,63.06
161300,573.5,2,10,-3.5,195.6748764,63.06
161400,577.25,2,10,-3.5,195.9459119,63.07
161500,577.5,2,10,-3.5,196.1307802,63.08
161600,577.25,2,10,-3.5,196.3896653,63.08
161700,578.75,2,10,-3.5,196.4038069,63.08
161800,573.25,2,10,-3.5,196.15557,63.09
161900,574.75,2,10,-3.5,196.0401322,63.1
162000,573.75,2,10,-3.5,196.241808,63.1
162100,572.75,2,10,-3.5,196.0870723,63.1
162200,569.75,2,10,-3.5,195.8951652,63.11
162300,572.75,2,10,-3.5,196.0130888,63.12
162400,575.25,2,10,-3.5,196.1375766,63.12
162500,578.25,2,10,-3.5,196.3846167,63.12
162600,582.25,2,10,-3.5,196.389207,63.13
162700,582.75,2,10,-3.5,196.4150669,63.14
162800,580.75,2,10,-3.5,196.412382,63.14
162900,579.25,2,10,-3.5,196.3792965,63.14
163000,579.75,2,10,-3.5,196.2926075,63.15
163100,579.25,2,10,-3.5,196.238663,63.16
163200,581.75,2,10,-3.5,196.4178683,63.16
163300,584.25,2,10,-3.5,196.5673953,63.16
163400,585.25,2,10,-3.5,196.409631,63.17
163500,588.25,2,10,-3.5,196.5446645,63.18
163600,592.25,2,10,-3.5,196.6357221,63.18
163700,591.25,2,10,-3.5,196.6452336,63.18
163800,589.75,2,10,-3.5,196.3910003,63.19
163900,590.25,2,10,-3.5,196.4777747,63.2
164000,590,2,10,-3.5,196.4009253,63.2
164100,589.75,2,10,-3.5,196.2573196,63.2
164200,585.25,2,10,-3.5,196.0019079,63.21
164300,582.25,2,10,-3.5,195.9112364,63.22
164400,585.75,2,10,-3.5,195.9889373,63.22
164500,588.75,2,10,-3.5,195.9125436,63.22
164600,590.25,2,10,-3.5,195.8931048,63.23
164700,591.75,2,10,-3.5,195.7294293,63.24
164800,590.25,2,10,-3.5,195.4406598,63.24
164900,593.25,2,10,-3.5,195.5347741,63.24
165000,592.25,2,10,-3.5,195.5540697,63.25
165100,593.75,2,10,-3.5,195.6243846,63.26
165200,592.75,2,10,-3.5,195.7713779,63.26
165300,596.75,2,10,-3.5,195.9523252,63.26
165400,597.25,2,10,-3.5,196.2038844,63.27
165500,601.25,2,10,-3.5,196.6897584,63.28
165600,599.75,2,10,-3.5,196.539042,63.28
165700,603.25,2,10,-3.5,196.8560802,63.28
165800,599.75,2,10,-3.5,196.7939441,63.29
165900,598.25,2,10,-3.5,196.4808205,63.3
166000,594.75,2,10,-3.5,196.3801972,63.3
166100,594.75,2,10,-3.5,196.1696112,63.3
166200,594.25,2,10,-3.5,196.0267883,63.31
166300,590.75,2,10,-3.5,195.9287023,63.32
166400,594.75,2,10,-3.5,195.9449533,63.32
166500,594.75,2,10,-3.5,195.8537176,63.32
166600,591.75,2,10,-3.5,195.7738121,63.33
166700,592.75,2,10,-3.5,195.8895016,63.34
166800,590.75,2,10,-3.5,195.9466938,63.34
166900,589.75,2,10,-3.5,195.8773958,63.34
167000,595.25,2,10,-3.5,196.176407,63.35
167100,592.25,2,10,-3.5,196.0327787,63.36
167200,588.75,2,10,-3.5,195.9989847,63.36
167300,588.5,2,10,-3.5,195.9080717,63.36
167400,588.75,2,10,-3.5,196.2387779,63.37
167500,592.25,2,10,-3.5,196.2567015,63.38
167600,594.75,2,10,-3.5,196.1290365,63.38
167700,594.25,2,10,-3.5,196.1371569,63.38
167800,593.25,2,10,-3.5,196.0473074,63.39
167900,591.25,2,10,-3.5,195.9895009,63.4
168000,591.25,2,10,-3.5,196.1472291,63.4
168100,593.25,2,10,-3.5,196.1861203,63.4
168200,591.25,2,10,-3.5,195.9606214,63.41
168300,594.75,2,10,-3.5,196.2848986,63.42
168400,594.75,2,10,-3.5,196.2237458,63.42
168500,594.75,2,10,-3.5,196.0589331,63.42
168600,597.75,2,10,-3.5,196.0703688,63.43
168700,597.25,2,10,-3.5,195.9517348,63.44
168800,594.75,2,10,-3.5,196.00322,63.44
168900,595,2,10,-3.5,195.9206558,63.44
169000,595.25,2,10,-3.5,195.9110124,63.45
169100,595,2,10,-3.5,195.9286107,63.46
169200,593.25,2,10,-3.5,195.742226,63.46
169300,590.25,2,10,-3.5,195.5467003,63.46
169400,593.25,2,10,-3.5,195.3242443,63.47
169500,595.25,2,10,-3.5,195.2041083,63.48
169600,597.25,2,10,-3.5,195.294514,63.48
169700,597.75,2,10,-3.5,195.3420432,63.48
169800,595.75,2,10,-3.5,195.6634742,63.49
169900,595.5,2,10,-3.5,195.7517007,63.5
170000,597.75,2,10,-3.5,196.0835939,63.5
170100,594.25,2,10,-3.5,195.8992974,63.5
170200,598.25,2,10,-3.5,196.1099602,63.51
170300,601.25,2,10,-3.5,196.1894411,63.52
170400,599.25,2,10,-3.5,196.3136541,63.52
170500,597.25,2,10,-3.5,196.1446497,63.52
170600,594.75,2,10,-3.5,195.9266781,63.53
170700,594.25,2,10,-3.5,195.7772555,63.54
170800,591.75,2,10,-3.5,195.4074128,63.54
170900,590.75,2,10,-3.5,195.5059502,63.54
171000,591.25,2,10,-3.5,195.2766877,63.55
171100,593.25,2,10,-3.5,195.4019157,63.56
171200,594.25,2,10,-3.5,195.4267965,63.56
171300,593.75,2,10,-3.5,195.0724239,63.56
171400,591.25,2,10,-3.5,195.0255245,63.57
171500,592.25,2,10,-3.5,195.0202029,63.58
171600,591.25,2,10,-3.5,194.9735202,63.58
171700,595.25,2,10,-3.5,195.1896162,63.58
171800,593.25,2,10,-3.5,195.3148531,63.59
171900,590.75,2,10,-3.5,195.1555328,63.6
172000,590.75,2,10,-3.5,195.4175975,63.6
172100,589.25,2,10,-3.5,195.2650955,63.6
172200,589.25,2,10,-3.5,195.1196313,63.61
172300,586.25,2,10,-3.5,195.0835752,63.62
172400,585.25,2,10,-3.5,195.2568341,63.62
172500,587.25,2,10,-3.5,195.4348296,63.62
172600,591.25,2,10,-3.5,195.6259153,63.63
172700,589.25,2,10,-3.5,195.3965961,63.64
172800,586.25,2,10,-3.5,195.3138128,63.64
172900,588.75,2,10,-3.5,195.4410943,63.64
173000,586.75,2,10,-3.5,195.233779,63.65
173100,584.75,2,10,-3.5,195.316563,63.66
173200,586.75,2,10,-3.5,195.3608226,63.66
173300,589.75,2,10,-3.5,195.5333147,63.66
173400,592.25,2,10,-3.5,195.5727062,63.67
173500,593.75,2,10,-3.5,195.6490374,63.68
173600,595.25,2,10,-3.5,195.7341701,63.68
173700,594.75,2,10,-3.5,195.5924912,63.68
173800,594.25,2,10,-3.5,195.3734401,63.69
173900,594.25,2,10,-3.5,195.4617196,63.7
174000,593.75,2,10,-3.5,195.1672053,63.7
174100,593.75,2,10,-3.5,195.0392597,63.7
174200,595.25,2,10,-3.5,195.2409182,63.71
174300,594.25,2,10,-3.5,195.086241,63.72
174400,598.25,2,10,-3.5,195.1286432,63.72
174500,593.75,2,10,-3.5,195.0140727,63.72
174600,593.75,2,10,-3.5,195.0049003,63.73
174700,590.75,2,10,-3.5,194.7458338,63.74
174800,592.25,2,10,-3.5,195.1168165,63.74
174900,591.25,2,10,-3.5,195.100232,63.74
175000,588.75,2,10,-3.5,195.0463947,63.75
175100,585.25,2,10,-3.5,194.6723881,63.76
175200,586.75,2,10,-3.5,194.8222609,63.76
175300,587.75,2,10,-3.5,194.9166024,63.76
175400,590.75,2,10,-3.5,195.1067756,63.77
175500,590.75,2,10,-3.5,194.9981612,63.78
175600,592.25,2,10,-3.5,194.9315903,63.78
175700,593.25,2,10,-3.5,195.2054302,63.78
175800,590.75,2,10,-3.5,194.7683042,63.79
175900,592.75,2,10,-3.5,195.0056385,63.8
176000,594.75,2,10,-3.5,194.7156579,63.8
176100,598.75,2,10,-3.5,194.84589,63.8
176200,595.75,2,10,-3.5,194.6841965,63.81
176300,594.75,2,10,-3.5,194.4519744,63.82
176400,594.75,2,10,-3.5,194.4986693,63.82
176500,592.75,2,10,-3.5,194.6950484,63.82
176600,592.75,2,10,-3.5,194.7402455,63.83
176700,594.75,2,10,-3.5,194.8262692,63.84
176800,593.25,2,10,-3.5,194.7424987,63.84
176900,593.5,2,10,-3.5,194.8348812,63.84
177000,589.25,2,10,-3.5,194.7855064,63.85
177100,592.75,2,10,-3.5,194.4058909,63.86
177200,592.75,2,10,-3.5,194.2809898,63.86
177300,597.75,2,10,-3.5,194.5535271,63.86
177400,599.25,2,10,-3.5,194.8423195,63.87
177500,597.25,2,10,-3.5,194.7209423,63.88
177600,593.25,2,10,-3.5,194.4469107,63.88
177700,590.75,2,10,-3.5,194.3725119,63.88
177800,590.75,2,10,-3.5,194.6516896,63.89
177900,589.75,2,10,-3.5,194.6362734,63.9
178000,587.25,2,10,-3.5,194.3369335,63.9
178100,588.75,2,10,-3.5,194.3149562,63.9
178200,591.25,2,10,-3.5,194.6395271,63.91
178300,589.25,2,10,-3.5,194.5715105,63.92
178400,591.25,2,10,-3.5,194.8375915,63.92
178500,594.75,2,10,-3.5,194.8988762,63.92
178600,595.75,2,10,-3.5,195.0905296,63.93
178700,596.75,2,10,-3.5,195.0993942,63.94
178800,593.25,2,10,-3.5,194.7876196,63.94
178900,590.25,2,10,-3.5,194.6323274,63.94
179000,590.75,2,10,-3.5,194.5557365,63.95
179100,590.75,2,10,-3.5,194.5836246,63.96
179200,591.75,2,10,-3.5,194.738928,63.96
179300,591.5,2,10,-3.5,194.5311354,63.96
179400,591.5,2,10,-3.5,194.4625671,63.97
179500,592.75,2,10,-3.5,194.5143559,63.98
179600,591.75,2,10,-3.5,194.5096293,63.98
179700,594.75,2,10,-3.5,194.5915877,63.98
179800,594.5,2,10,-3.5,194.8257864,63.99
179900,595.75,2,10,-3.5,194.7674749,64
180000,600.25,2,10,-3.5,194.9816797,64
180100,600.25,2,10,-3.5,195.0378939,64
180200,599.25,2,10,-3.5,195.2762908,64.01
180300,595.25,2,10,-3.5,195.2961971,64.02
180400,593.75,2,10,-3.5,195.1448614,64.02
180500,590.25,2,10,-3.5,195.1411175,64.03
180600,593.75,2,10,-3.5,195.2995183,64.03
180700,594.25,2,10,-3.5,195.483654,64.04
180800,597.75,2,10,-3.5,195.7116557,64.04
180900,600.25,2,10,-3.5,195.4087968,64.04
181000,599.25,2,10,-3.5,195.1600167,64.05
181100,603.25,2,10,-3.5,195.3705612,64.06
181200,604.25,2,10,-3.5,195.3726146,64.06
181300,603.75,2,10,-3.5,195.2586978,64.06
181400,603.25,2,10,-3.5,195.1917039,64.07
181500,599.25,2,10,-3.5,195.1528043,64.08
181600,596.25,2,10,-3.5,195.0749433,64.08
181700,600.75,2,10,-3.5,195.2641731,64.08
181800,596.25,2,10,-3.5,195.1542018,64.09
181900,602.75,2,10,-3.5,195.2618851,64.1
182000,600.25,2,10,-3.5,195.1597612,64.1
182100,599.75,2,10,-3.5,194.7696727,64.1
182200,598.75,2,10,-3.5,195.0043884,64.11
182300,602.75,2,10.5,-3.5,195.0494305,64.11
182400,602.25,2,10.5,-3.5,194.7445188,64.12
182500,603.75,2,10.5,-3.5,194.9920233,64.12
182600,602.75,2,10.5,-3.5,194.7985023,64.13
182700,602.75,2,10.5,-3.5,195.0454794,64.14
182800,599.25,2,10.5,-3.5,194.9443087,64.14
182900,592.75,2,10.5,-3.5,194.7382094,64.14
183000,593.25,2,10.5,-3.5,194.7445935,64.15
183100,590.75,2,10.5,-3.5,194.6484201,64.16
183200,589.25,2,10.5,-3.5,194.591407,64.16
183300,588.75,2,10.5,-3.5,194.385205,64.17
183400,591.25,2,10.5,-3.5,194.7153525,64.17
183500,590.25,2,10.5,-3.5,194.812479,64.18
183600,591.75,2,10.5,-3.5,194.9701945,64.18
183700,590.25,2,10.5,-3.5,194.8161672,64.18
183800,589.75,2,10.5,-3.5,194.8930785,64.19
183900,590.75,2,10.5,-3.5,194.9567018,64.19
184000,592.75,2,10.5,-3.5,194.9764015,64.2
184100,591.25,2,10.5,-3.5,194.7556537,64.2
184200,588.25,2,10.5,-3.5,194.4005874,64.21
184300,590.25,2,10.5,-3.5,194.4934269,64.22
184400,590.75,2,10.5,-3.5,194.1583003,64.22
184500,590.5,2,10.5,-3.5,194.00395,64.22
184600,589.75,2,10.5,-3.5,194.0745361,64.23
184700,586.25,2,10.5,-3.5,193.885883,64.24
184800,584.25,2,10.5,-3.5,193.7366624,64.24
184900,582.25,2,10.5,-3.5,193.6331159,64.24
185000,579.25,2,10.5,-3.5,193.593584,64.25
185100,579.25,2,10.5,-3.5,193.8383997,64.26
185200,579.25,2,10.5,-3.5,193.9716478,64.26
185300,576.25,2,10.5,-3.5,194.2573822,64.26
185400,577.25,2,10.5,-3.5,194.5287187,64.27
185500,579.25,2,10.5,-3.5,194.5478041,64.28
185600,574.25,2,10.5,-3.5,194.2113531,64.28
185700,575.75,2,10.5,-3.5,194.4505611,64.28
185800,578.75,2,10.5,-3.5,194.4990985,64.29
185900,580.25,2,10.5,-3.5,194.8220625,64.3
186000,580.25,2,10.5,-3.5,194.7807213,64.3
186100,577.25,2,10.5,-3.5,194.6825751,64.31
186200,575.25,2,10.5,-3.5,194.7553502,64.31
186300,572.25,2,10.5,-3.5,194.6252043,64.32
186400,573.25,2,10.5,-3.5,194.5730873,64.32
186500,572.25,2,10.5,-3.5,194.7303737,64.32
186600,573.75,2,10.5,-3.5,194.6493807,64.33
186700,572.25,2,10.5,-3.5,194.4125394,64.33
186800,574.75,2,10.5,-3.5,194.53326,64.34
186900,574.75,2,10.5,-3.5,194.7473211,64.34
187000,575.25,2,10.5,-3.5,194.4618874,64.35
187100,574.75,2,10.5,-3.5,194.5052275,64.36
187200,575.25,2,10.5,-3.5,194.3784931,64.36
187300,572.75,2,10.5,-3.5,194.0793692,64.36
187400,575.25,2,10.5,-3.5,194.2953118,64.37
187500,573.25,2,10.5,-3.5,194.1724392,64.38
187600,575.25,2,10.5,-3.5,194.3349989,64.38
187700,575.25,2,10.5,-3.5,194.3674727,64.39
187800,575.25,2,10.5,-3.5,194.1075943,64.39
187900,576.25,2,10.5,-3.5,194.1288332,64.4
188000,579.75,2,10.5,-3.5,194.1719613,64.4
188100,580.75,2,10.5,-3.5,194.4946701,64.4
188200,576.75,2,10.5,-3.5,194.4022136,64.41
188300,578.25,2,10.5,-3.5,194.3969819,64.42
188400,581.75,2,10.5,-3.5,194.6788796,64.42
188500,584.25,2,10.5,-3.5,194.956916,64.42
188600,588.75,2,10.5,-3.5,195.0740634,64.43
188700,590.75,2,10.5,-3.5,195.3070244,64.44
188800,589.25,2,10.5,-3.5,195.0681979,64.44
188900,587.75,2,10.5,-3.5,194.9457992,64.44
189000,587.5,2,10.5,-3.5,194.8115227,64.45
189100,590.25,2,10.5,-3.5,195.0620799,64.46
189200,586.25,2,10.5,-3.5,195.020218,64.46
189300,586.75,2,10.5,-3.5,194.8825931,64.46
189400,585.75,2,10.5,-3.5,194.592291,64.47
189500,584.75,2,10.5,-3.5,194.4719901,64.47
189600,582.25,2,10.5,-3.5,194.0753581,64.48
189700,582.75,2,10.5,-3.5,194.1321935,64.48
189800,587.25,2,10.5,-3.5,194.1812314,64.49
189900,587.25,2,10.5,-3.5,194.0660162,64.5
190000,587.75,2,10.5,-3.5,194.2035312,64.5
190100,584.25,2,10.5,-3.5,194.129817,64.5
190200,581.25,2,10.5,-3.5,193.9994678,64.51
190300,579.25,2,10.5,-3.5,193.8936818,64.52
190400,578.75,2,10.5,-3.5,193.5259993,64.52
190500,578.25,2,10.5,-3.5,194.113049,64.53
190600,576.75,2,10.5,-3.5,194.0575529,64.53
190700,579.25,2,10.5,-3.5,194.0425666,64.54
190800,577.75,2,10.5,-3.5,193.8299908,64.54
190900,577.25,2,10.5,-3.5,193.6052927,64.54
191000,575.75,2,10.5,-3.5,193.518194,64.55
191100,581.75,2,10.5,-3.5,193.5784534,64.56
191200,580.75,2,10.5,-3.5,193.3501577,64.56
191300,580.25,2,10.5,-3.5,193.1245799,64.56
191400,583.75,2,10.5,-3.5,193.4824261,64.57
191500,584.75,2,10.5,-3.5,193.6091888,64.58
191600,581.25,2,10.5,-3.5,193.2613696,64.58
191700,582.25,2,10.5,-3.5,193.5094186,64.58
191800,580.25,2,10.5,-3.5,193.394543,64.59
191900,578.75,2,10.5,-3.5,193.3870284,64.6
192000,578.5,2,10.5,-3.5,193.2444647,64.6
192100,581.25,2,10.5,-3.5,193.3815656,64.6
192200,584.25,2,10.5,-3.5,193.4464116,64.61
192300,584.25,2,10.5,-3.5,193.7991351,64.61
192400,578.25,2,10.5,-3.5,193.3208372,64.62
192500,576.75,2,10.5,-3.5,193.2458517,64.62
192600,576.75,2,10.5,-3.5,193.2507266,64.63
192700,582.25,2,10.5,-3.5,193.3607636,64.64
192800,585.75,2,10.5,-3.5,193.5070755,64.64
192900,582.25,2,10.5,-3.5,193.3614264,64.64
193000,588.75,2,10.5,-3.5,193.7528914,64.65
193100,589.75,2,10.5,-3.5,193.9493436,64.66
193200,589.25,2,10.5,-3.5,194.0336414,64.66
193300,585.75,2,10.5,-3.5,193.7647799,64.67
193400,584.25,2,10.5,-3.5,193.5228199,64.67
193500,585.75,2,10.5,-3.5,193.7331409,64.68
193600,587.75,2,10.5,-3.5,193.8891031,64.68
193700,588.75,2,10.5,-3.5,193.7370338,64.68
193800,591.25,2,10.5,-3.5,193.5296542,64.69
193900,594.75,2,10.5,-3.5,193.4784713,64.69
194000,597.75,2,10.5,-3.5,193.5124286,64.7
194100,594.75,2,10.5,-3.5,193.5544548,64.7
194200,589.25,2,10.5,-3.5,193.5160438,64.71
194300,589,2,10.5,-3.5,193.4861899,64.72
194400,589.25,2,10.5,-3.5,193.4448921,64.72
194500,586.25,2,10.5,-3.5,193.3250419,64.72
194600,583.25,2,10.5,-3.5,192.9097875,64.73
194700,585.25,2,10.5,-3.5,193.0148988,64.74
194800,584.25,2,10.5,-3.5,193.1680819,64.74
194900,584.75,2,10.5,-3.5,193.2027211,64.74
195000,582.75,2,10.5,-3.5,193.0769982,64.75
195100,581.75,2,10.5,-3.5,193.0813439,64.76
195200,584.75,2,10.5,-3.5,193.196173,64.76
195300,583.75,2,10.5,-3.5,193.0625195,64.76
195400,583.5,2,10.5,-3.5,193.1498866,64.77
195500,583.25,2,10.5,-3.5,193.0321258,64.78
195600,584.75,2,10.5,-3.5,193.1649853,64.78
195700,582.75,2,10.5,-3.5,192.9981264,64.78
195800,584.75,2,10.5,-3.5,193.2165739,64.79
195900,582.75,2,10.5,-3.5,193.1221535,64.8
196000,584.25,2,10.5,-3.5,193.2875668,64.8
196100,584.25,2,10.5,-3.5,193.3176755,64.81
196200,586.25,2,10.5,-3.5,193.7958916,64.81
196300,581.25,2,10.5,-3.5,193.5533729,64.82
196400,578.75,2,10.5,-3.5,193.3935193,64.82
196500,580.25,2,10.5,-3.5,193.1406362,64.82
196600,577.25,2,10.5,-3.5,193.0470773,64.83
196700,579.25,2,10.5,-3.5,193.5528834,64.83
196800,583.75,2,10.5,-3.5,193.6848249,64.84
196900,585.75,2,10.5,-3.5,193.8432125,64.84
197000,586.25,2,10.5,-3.5,193.7127198,64.85
197100,581.75,2,10.5,-3.5,193.6326637,64.86
197200,581.5,2,10.5,-3.5,193.2782257,64.86
197300,583.75,2,10.5,-3.5,193.4366933,64.86
197400,579.25,2,10.5,-3.5,193.1075418,64.87
197500,584.75,2,10.5,-3.5,193.1677172,64.88
197600,582.75,2,10.5,-3.5,193.0557753,64.88
197700,582.5,2,10.5,-3.5,193.1415961,64.89
197800,582.25,2,10.5,-3.5,193.1362425,64.89
197900,582.75,2,10.5,-3.5,193.1332115,64.9
198000,576.75,2,10.5,-3.5,193.0143374,64.9
198100,575.25,2,10.5,-3.5,192.9638629,64.9
198200,575.25,2,10.5,-3.5,192.9180171,64.91
198300,578.75,2,10.5,-3.5,192.9865933,64.92
198400,581.25,2,10.5,-3.5,193.089793,64.92
198500,579.75,2,10.5,-3.5,193.165242,64.92
198600,583.25,2,10.5,-3.5,193.2456366,64.93
198700,581.75,2,10.5,-3.5,193.3184244,64.94
198800,583.25,2,10.5,-3.5,193.3765233,64.94
198900,585.25,2,10.5,-3.5,193.4831151,64.94
199000,585.75,2,10.5,-3.5,193.6348747,64.95
199100,584.75,2,10.5,-3.5,193.7382501,64.96
199200,587.75,2,10.5,-3.5,193.9822781,64.96
199300,593.25,2,10.5,-3.5,194.1180202,64.96
199400,598.75,2,10.5,-3.5,194.4118536,64.97
199500,595.25,2,10.5,-3.5,194.025961,64.97
199600,599.75,2,10.5,-3.5,194.246123,64.98
199700,601.75,2,10.5,-3.5,194.5719958,64.98
199800,605.25,2,10.5,-3.5,194.6289279,64.99
199900,605.5,2,10.5,-3.5,194.6744356,65
200000,603.75,2,10.5,-3.5,194.5842686,65
200100,601.75,2,10.5,-3.5,194.5728045,65
200200,604.75,2,10.5,-3.5,194.8014514,65.01
200300,602.75,2,10.5,-3.5,194.6251882,65.02
200400,604.25,2,10.5,-3.5,195.0437071,65.02
200500,605.25,2,10.5,-3.5,195.0909646,65.03
200600,606.75,2,10.5,-3.5,195.246725,65.03
200700,607.25,2,10.5,-3.5,195.094597,65.04
200800,610.25,2,10.5,-3.5,195.3417018,65.04
200900,613.25,2,10.5,-3.5,195.5195209,65.04
201000,614.25,2,10.5,-3.5,195.5263606,65.05
201100,618.75,2,10.5,-3.5,195.664431,65.06
201200,619.25,2,10.5,-3.5,195.7657556,65.06
201300,617.75,2,10.5,-3.5,195.7189736,65.06
201400,614.75,2,10.5,-3.5,195.5631313,65.07
201500,617.75,2,10.5,-3.5,195.8048699,65.08
201600,618.75,2,10.5,-3.5,195.9122646,65.08
201700,624.75,2,10.5,-3.5,196.2548878,65.08
201800,626.25,2,10.5,-3.5,196.4533491,65.09
201900,625.25,2,10.5,-3.5,196.0530332,65.1
202000,621.25,2,10.5,-3.5,196.1535658,65.1
202100,622.75,2,10.5,-3.5,196.394136,65.1
202200,623.25,2,10.5,-3.5,196.3649481,65.11
202300,623,2,10.5,-3.5,196.4837568,65.11
202400,623.75,2,10.5,-3.5,196.4209183,65.12
202500,621.75,2,10.5,-3.5,196.3513438,65.12
202600,618.75,2,10.5,-3.5,196.0777126,65.13
202700,615.25,2,10.5,-3.5,195.8141586,65.14
202800,612.75,2,10.5,-3.5,195.6350849,65.14
202900,612.75,2,10.5,-3.5,195.6093214,65.14
203000,614.75,2,10.5,-3.5,195.7018364,65.15
203100,617.25,2,10.5,-3.5,195.8547103,65.16
